legislatura,Governo,Ministro,nome,cognome
http://dati.camera.it/ocd/legislatura.rdf/repubblica_07,IV Governo Andreotti,Ministro della Pubblica Istruzione,MARIO,PEDINI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_06,IV Governo Moro,Ministro senza Portafoglio,MARIO,PEDINI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_07,V Governo Andreotti,Ministro dei Trasporti,LUIGI,PRETI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_07,V Governo Andreotti,MInistro della Marina Mercantile,LUIGI,PRETI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,I Governo Cossiga,Ministro dei Trasporti,LUIGI,PRETI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_07,IV Governo Andreotti,"Ministro dell'Industria, Commercio e Artigianato",ROMANO,PRODI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_07,IV Governo Andreotti,Ministro dell'Interno,VIRGINIO,ROGNONI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_07,V Governo Andreotti,Ministro dell'Interno,VIRGINIO,ROGNONI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,I Governo Cossiga,Ministro dell'Interno,VIRGINIO,ROGNONI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_07,III Governo Andreotti,Ministro dei Trasporti,ATTILIO,RUFFINI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_07,III Governo Andreotti,Ministro della Marina Mercantile,ATTILIO,RUFFINI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_07,III Governo Andreotti,Ministro della Difesa,ATTILIO,RUFFINI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_07,IV Governo Andreotti,Ministro della Difesa,ATTILIO,RUFFINI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_07,V Governo Andreotti,Ministro della Difesa,ATTILIO,RUFFINI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,I Governo Cossiga,Ministro della Difesa,ATTILIO,RUFFINI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_06,IV Governo Moro,Ministro degli Affari Esteri,MARIANO,RUMOR
http://dati.camera.it/ocd/legislatura.rdf/repubblica_06,V Governo Moro,Ministro degli Affari Esteri,MARIANO,RUMOR
http://dati.camera.it/ocd/legislatura.rdf/repubblica_07,IV Governo Andreotti,Ministro del Lavoro e della Previdenza Sociale,VINCENZO,SCOTTI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_07,V Governo Andreotti,Ministro del Lavoro e della Previdenza Sociale,VINCENZO,SCOTTI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_06,V Governo Rumor,Ministro di Grazia e Giustizia,MARIO,ZAGARI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_06,V Governo Rumor,Ministro del Lavoro e della Previdenza Sociale,LUIGI,BERTOLDI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_06,V Governo Rumor,MInistro dell'Agricoltura e Foreste,ANTONIO,BISAGLIA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_06,IV Governo Moro,Ministro delle Partecipazioni Statali,ANTONIO,BISAGLIA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_06,V Governo Moro,Ministro delle Partecipazioni Statali,ANTONIO,BISAGLIA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_07,III Governo Andreotti,Ministro delle Partecipazioni Statali,ANTONIO,BISAGLIA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_07,IV Governo Andreotti,Ministro delle Partecipazioni Statali,ANTONIO,BISAGLIA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_07,V Governo Andreotti,Ministro delle Partecipazioni Statali,ANTONIO,BISAGLIA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_01,VII Governo De Gasperi,Ministro della Difesa,RANDOLFO,PACCIARDI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_09,I Governo Craxi,Ministro degli Affari Esteri,GIULIO,ANDREOTTI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_09,I Governo Craxi,Ministro delle Finanze,BRUNO,VISENTINI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_09,I Governo Craxi,Ministro della Marina Mercantile,GIANUARIO,CARTA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,II Governo Cossiga,Ministro della Sanità,ALDO,ANIASI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,I Governo Forlani,Ministro della Sanità,ALDO,ANIASI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,I Governo Spadolini,Ministro senza Portafoglio,ALDO,ANIASI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,II Governo Spadolini,Ministro senza Portafoglio,ALDO,ANIASI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,I Governo Spadolini,Ministro del Commercio con l'Estero,NICOLA,CAPRIA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,II Governo Spadolini,Ministro del Commercio con l'Estero,NICOLA,CAPRIA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,V Governo Fanfani,Ministro del Commercio con l'Estero,NICOLA,CAPRIA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_09,I Governo Craxi,Ministro del Commercio con l'Estero,NICOLA,CAPRIA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,II Governo Cossiga,Ministro senza Portafoglio,NICOLA,CAPRIA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,I Governo Forlani,MInistro senza Portafoglio,NICOLA,CAPRIA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,II Governo Cossiga,Ministro delle Poste e Telecomunicazioni,CLELIO,DARIDA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,I Governo Forlani,Ministro di Grazia e Giustizia,CLELIO,DARIDA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,I Governo Spadolini,Ministro di Grazia e Giustizia,CLELIO,DARIDA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,II Governo Spadolini,Ministro di Grazia e Giustizia,CLELIO,DARIDA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,V Governo Fanfani,Ministro di Grazia e Giustizia,CLELIO,DARIDA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_09,I Governo Craxi,Ministro delle Partecipazioni Statali,CLELIO,DARIDA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,I Governo Forlani,Ministro senza Portafoglio,CLELIO,DARIDA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,II Governo Cossiga,Ministro delle Partecipazioni Statali,GIANNI,DE MICHELIS
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,I Governo Forlani,MInistro delle Partecipazioni Statali,GIANNI,DE MICHELIS
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,I Governo Spadolini,Ministro delle Partecipazioni Statali,GIANNI,DE MICHELIS
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,II Governo Spadolini,Ministro delle Partecipazioni Statali,GIANNI,DE MICHELIS
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,V Governo Fanfani,Ministro delle Partecipazioni Statali,GIANNI,DE MICHELIS
http://dati.camera.it/ocd/legislatura.rdf/repubblica_09,I Governo Craxi,Ministro del Lavoro e della Previdenza Sociale,GIANNI,DE MICHELIS
http://dati.camera.it/ocd/legislatura.rdf/repubblica_09,I Governo Craxi,Ministro del Bilancio e della Programmazione Economica,PIETRO,LONGO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,I Governo Spadolini,Ministro della Marina Mercantile,CALOGERO,MANNINO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,II Governo Spadolini,Ministro della Marina Mercantile,CALOGERO,MANNINO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,V Governo Fanfani,Ministro dell'Agricoltura e Foreste,CALOGERO,MANNINO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,V Governo Fanfani,Ministro dei Beni Culturali e Ambientali,NICOLA,VERNOLA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_09,I Governo Craxi,Ministro senza Portafoglio,CARLO,VIZZINI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_09,I Governo Craxi,MInistro senza Portafoglio,VALERIO,ZANONE
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,I Governo Spadolini,Ministro della Sanità,RENATO,ALTISSIMO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,II Governo Spadolini,Ministro della Sanità,RENATO,ALTISSIMO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,V Governo Fanfani,Ministro della Sanità,RENATO,ALTISSIMO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_09,I Governo Craxi,"Ministro dell'Industria, Commercio e Artigianato",RENATO,ALTISSIMO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,II Governo Cossiga,Ministro degli Affari Esteri,EMILIO,COLOMBO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,I Governo Forlani,Ministro degli Affari Esteri,EMILIO,COLOMBO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,I Governo Spadolini,Ministro degli Affari Esteri,EMILIO,COLOMBO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,II Governo Spadolini,Ministro degli Affari Esteri,EMILIO,COLOMBO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,V Governo Fanfani,Ministro degli Affari Esteri,EMILIO,COLOMBO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,II Governo Cossiga,Ministro dei Lavori Pubblici,FRANCESCO,COMPAGNA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,I Governo Forlani,Ministro della Marina Mercantile,FRANCESCO,COMPAGNA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_09,I Governo Craxi,Ministro del Bilancio e della Programmazione Economica,BENEDETTO,CRAXI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,II Governo Cossiga,Ministro della Pubblica Istruzione,ADOLFO,SARTI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,I Governo Forlani,Ministro di Grazia e Giustizia,ADOLFO,SARTI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,I Governo Spadolini,Ministro senza Portafoglio,LUCIO GUSTAVO,ABIS
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,II Governo Spadolini,Ministro senza Portafoglio,LUCIO GUSTAVO,ABIS
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,V Governo Fanfani,Ministro senza Portafoglio,LUCIO GUSTAVO,ABIS
http://dati.camera.it/ocd/legislatura.rdf/repubblica_09,I Governo Craxi,Ministro senza Portafoglio,SALVERINO,DE VITO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,V Governo Fanfani,Ministro senza Portafoglio,FABIO,FABBRI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_09,I Governo Craxi,Ministro senza Portafoglio,LUIGI,GRANELLI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,II Governo Cossiga,Ministro delle Finanze,FRANCO,REVIGLIO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,I Governo Forlani,Ministro delle Finanze,FRANCO,REVIGLIO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,II Governo Cossiga,Ministro senza Portafoglio,VINCENZO,RUSSO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_09,I Governo Craxi,Ministro della Difesa,GIOVANNI,SPADOLINI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,II Governo Cossiga,Ministro del Turismo e Spettacolo,BERNARDO,D'AREZZO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,V Governo Fanfani,Ministro senza Portafoglio,ALFREDO,BIONDI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_09,I Governo Craxi,Ministro senza Portafoglio,ALFREDO,BIONDI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,V Governo Fanfani,Ministro dei Trasporti,MARIO,CASALINUOVO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_09,I Governo Craxi,Ministro della Sanità,COSTANTE,DEGAN
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,V Governo Fanfani,Ministro delle Finanze,FRANCESCO,FORTE
http://dati.camera.it/ocd/legislatura.rdf/repubblica_09,I Governo Craxi,Ministro senza Portafoglio,FRANCESCO,FORTE
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,II Governo Cossiga,Ministro della Difesa,LELIO,LAGORIO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,I Governo Forlani,Ministro della Difesa,LELIO,LAGORIO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,I Governo Spadolini,Ministro della Difesa,LELIO,LAGORIO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,II Governo Spadolini,Ministro della Difesa,LELIO,LAGORIO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,V Governo Fanfani,Ministro della Difesa,LELIO,LAGORIO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_09,I Governo Craxi,Ministro del Turismo e Spettacolo,LELIO,LAGORIO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,I Governo Forlani,Ministro del Tesoro,BENIAMINO,ANDREATTA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,I Governo Spadolini,Ministro del Tesoro,BENIAMINO,ANDREATTA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,II Governo Spadolini,Ministro del Tesoro,BENIAMINO,ANDREATTA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,II Governo Cossiga,Ministro senza Portafoglio,BENIAMINO,ANDREATTA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,I Governo Forlani,Ministro delle Poste e Telecomunicazioni,MICHELE,DI GIESI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,I Governo Spadolini,Ministro del Lavoro e della Previdenza Sociale,MICHELE,DI GIESI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,II Governo Spadolini,Ministro del Lavoro e della Previdenza Sociale,MICHELE,DI GIESI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,V Governo Fanfani,Ministro della Marina Mercantile,MICHELE,DI GIESI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,II Governo Cossiga,Ministro dei Trasporti,SALVATORE,FORMICA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,I Governo Forlani,Ministro dei Trasporti,SALVATORE,FORMICA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,I Governo Spadolini,Ministro delle Finanze,SALVATORE,FORMICA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,II Governo Spadolini,Ministro delle Finanze,SALVATORE,FORMICA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,V Governo Fanfani,Ministro senza Portafoglio,LORIS,FORTUNA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,II Governo Cossiga,Ministro del Lavoro e della Previdenza Sociale,FRANCO,FOSCHI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,I Governo Forlani,Ministro del Lavoro e della Previdenza Sociale,FRANCO,FOSCHI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,I Governo Spadolini,Ministro delle Poste e Telecomunicazioni,REMO,GASPARI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,II Governo Spadolini,Ministro delle Poste e Telecomunicazioni,REMO,GASPARI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,V Governo Fanfani,Ministro delle Poste e Telecomunicazioni,REMO,GASPARI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,II Governo Cossiga,Ministro senza Portafoglio,REMO,GASPARI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,I Governo Forlani,Ministro senza Portafoglio,ANTONIO,GAVA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,I Governo Spadolini,Ministro senza Portafoglio,DANTE,SCHIETROMA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,II Governo Spadolini,Ministro senza Portafoglio,DANTE,SCHIETROMA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,V Governo Fanfani,Ministro senza Portafoglio,DANTE,SCHIETROMA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,II Governo Cossiga,Ministro della Marina Mercantile,NICOLA,SIGNORELLO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,I Governo Forlani,Ministro del Turismo e Spettacolo,NICOLA,SIGNORELLO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,I Governo Spadolini,Ministro del Turismo e Spettacolo,NICOLA,SIGNORELLO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,II Governo Spadolini,Ministro del Turismo e Spettacolo,NICOLA,SIGNORELLO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,V Governo Fanfani,Ministro del Turismo e Spettacolo,NICOLA,SIGNORELLO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,II Governo Cossiga,Ministro di Grazie e Giustizia,TOMMASO,MORLINO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,II Governo Cossiga,Ministro dell'Agricoltura e Foreste,GIOVANNI ANDREA,MARCORA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,I Governo Spadolini,"Ministro dell'Industria, Commercio e Artigianato",GIOVANNI ANDREA,MARCORA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,II Governo Spadolini,"Ministro dell'Industria, Commercio e Artigianato",GIOVANNI ANDREA,MARCORA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,V Governo Fanfani,Ministro della Pubblica Istruzione,FRANCA,FALCUCCI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,II Governo Cossiga,Ministro senza Portafoglio,MASSIMO SEVERO,GIANNINI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,I Governo Forlani,Ministro dell'Agricoltura e Foreste,GIUSEPPE,BARTOLOMEI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,I Governo Spadolini,Ministro dell'Agricoltura e Foreste,GIUSEPPE,BARTOLOMEI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,II Governo Spadolini,Ministro dell'Agricoltura e Foreste,GIUSEPPE,BARTOLOMEI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,II Governo Cossiga,Ministro del Bilancio e della Programmazione Economica,GIORGIO,LA MALFA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,I Governo Forlani,Ministro del Bilancio e della Programmazione Economica,GIORGIO,LA MALFA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,I Governo Spadolini,Ministro del Bilancio e della Programmazione Economica,GIORGIO,LA MALFA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,II Governo Spadolini,Ministro del Bilancio e della Programmazione Economica,GIORGIO,LA MALFA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,II Governo Cossiga,Ministro del Commercio con l'Estero,ENRICO,MANCA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,I Governo Forlani,MInistro del Commercio con l'Estero,ENRICO,MANCA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,I Governo Forlani,Ministro senza Portafoglio,ROBERTO,MAZZOTTA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,I Governo Forlani,Ministro dei Lavori Pubblici,FRANCO,NICOLAZZI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,I Governo Spadolini,Ministro dei Lavori Pubblici,FRANCO,NICOLAZZI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,II Governo Spadolini,Ministro dei Lavori Pubblici,FRANCO,NICOLAZZI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,V Governo Fanfani,Ministro dei Lavori Pubblici,FRANCO,NICOLAZZI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,II Governo Cossiga,Ministro del Tesoro,FILIPPO MARIA,PANDOLFI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,I Governo Forlani,"Ministro dell'Industria, Commercio e Artigianato",FILIPPO MARIA,PANDOLFI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,V Governo Fanfani,"Ministro dell'Industria, Commercio e Artigianato",FILIPPO MARIA,PANDOLFI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,I Governo Spadolini,Ministro senza Portafoglio,LUCIANO,RADI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,II Governo Spadolini,Ministro senza Portafoglio,LUCIANO,RADI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,II Governo Cossiga,Ministro dell'Interno,VIRGINIO,ROGNONI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,I Governo Forlani,Ministro dell'Interno,VIRGINIO,ROGNONI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,I Governo Spadolini,Ministro dell'Interno,VIRGINIO,ROGNONI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,II Governo Spadolini,Ministro dell'Interno,VIRGINIO,ROGNONI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,V Governo Fanfani,Ministro dell'Interno,VIRGINIO,ROGNONI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,I Governo Forlani,Ministro senza Portafoglio,PIER LUIGI,ROMITA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,V Governo Fanfani,Ministro senza Portafoglio,PIER LUIGI,ROMITA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,I Governo Cossiga,Ministro degli Affari Esteri,ATTILIO,RUFFINI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,I Governo Cossiga,Ministro del Lavoro e della Previdenza Sociale,VINCENZO,SCOTTI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,I Governo Spadolini,Ministro dei Beni Culturali e Ambientali,VINCENZO,SCOTTI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,II Governo Spadolini,Ministro dei Beni Culturali e Ambientali,VINCENZO,SCOTTI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,V Governo Fanfani,Ministro del Lavoro e della Previdenza Sociale,VINCENZO,SCOTTI
